Total_Rape_Victims,VICTIM_COUNT,STATE_UT,RAPE_TYPE,CASES_REPORTED,AGE_GROUP,YEAR
18,18,DELHI,Victims of Other Rape,450,Between-30-50-Yrs,2009
18,18,KARNATAKA,Total Rape Victims,509,Between-14-18-Yrs,2009
18,18,KARNATAKA,Victims of Other Rape,491,Between-14-18-Yrs,2009
18,18,MEGHALAYA,Victims of Other Rape,107,Between-14-18-Yrs,2009
18,18,MEGHALAYA,Victims of Other Rape,107,Upto-10-Yrs,2009
18,18,WEST BENGAL,Total Rape Victims,2336,Between-10-14-Yrs,2009
18,18,WEST BENGAL,Victims of Other Rape,2333,Between-10-14-Yrs,2009
19,19,BIHAR,Total Rape Victims,929,Between-10-14-Yrs,2009
19,19,BIHAR,Victims of Other Rape,928,Between-10-14-Yrs,2009
19,19,HARYANA,Total Rape Victims,603,Upto-10-Yrs,2009
19,19,MAHARASHTRA,Victims of Incest Rape,76,Between-14-18-Yrs,2009
19,19,MEGHALAYA,Total Rape Victims,112,Between-14-18-Yrs,2009
19,19,MEGHALAYA,Total Rape Victims,112,Upto-10-Yrs,2009
20,20,DELHI,Total Rape Victims,469,Between-30-50-Yrs,2009
20,20,GOA,Victims of Other Rape,46,Between-14-18-Yrs,2009
20,20,RAJASTHAN,Victims of Incest Rape,36,Between-18-30-Yrs,2009
21,21,GOA,Total Rape Victims,47,Between-14-18-Yrs,2009
21,21,MEGHALAYA,Victims of Other Rape,107,Between-10-14-Yrs,2009
22,22,TAMIL NADU,Total Rape Victims,596,Between-30-50-Yrs,2009
22,22,TAMIL NADU,Victims of Other Rape,592,Between-30-50-Yrs,2009
22,22,TRIPURA,Total Rape Victims,190,Between-10-14-Yrs,2009
22,22,TRIPURA,Victims of Other Rape,190,Between-10-14-Yrs,2009
23,23,MEGHALAYA,Total Rape Victims,112,Between-10-14-Yrs,2009
23,23,ODISHA,Victims of Other Rape,1017,Between-10-14-Yrs,2009
24,24,ODISHA,Total Rape Victims,1023,Between-10-14-Yrs,2009
25,25,GUJARAT,Victims of Other Rape,415,Between-10-14-Yrs,2009
25,25,HARYANA,Victims of Other Rape,591,Between-10-14-Yrs,2009
26,26,RAJASTHAN,Victims of Other Rape,1483,Upto-10-Yrs,2009
27,27,GUJARAT,Total Rape Victims,433,Between-10-14-Yrs,2009
27,27,HARYANA,Total Rape Victims,603,Between-10-14-Yrs,2009
27,27,TAMIL NADU,Victims of Other Rape,592,Upto-10-Yrs,2009
28,28,RAJASTHAN,Total Rape Victims,1519,Upto-10-Yrs,2009
28,28,TAMIL NADU,Total Rape Victims,596,Upto-10-Yrs,2009
28,28,TRIPURA,Total Rape Victims,190,Between-30-50-Yrs,2009
28,28,TRIPURA,Victims of Other Rape,190,Between-30-50-Yrs,2009
30,30,GUJARAT,Victims of Other Rape,415,Between-30-50-Yrs,2009
30,30,KERALA,Victims of Other Rape,550,Upto-10-Yrs,2009
30,30,MIZORAM,Total Rape Victims,83,Between-30-50-Yrs,2009
30,30,MIZORAM,Victims of Other Rape,80,Between-30-50-Yrs,2009
32,32,BIHAR,Total Rape Victims,929,Between-14-18-Yrs,2009
32,32,BIHAR,Victims of Other Rape,928,Between-14-18-Yrs,2009
32,32,GUJARAT,Total Rape Victims,433,Between-30-50-Yrs,2009
33,33,KERALA,Total Rape Victims,568,Upto-10-Yrs,2009
34,34,PUNJAB,Total Rape Victims,511,Upto-10-Yrs,2009
34,34,PUNJAB,Victims of Other Rape,503,Upto-10-Yrs,2009
34,34,TAMIL NADU,Total Rape Victims,596,Between-10-14-Yrs,2009
34,34,TAMIL NADU,Victims of Other Rape,592,Between-10-14-Yrs,2009
37,37,KARNATAKA,Victims of Other Rape,491,Between-30-50-Yrs,2009
38,38,KARNATAKA,Total Rape Victims,509,Between-30-50-Yrs,2009
39,39,KARNATAKA,Total Rape Victims,509,Upto-10-Yrs,2009
39,39,KARNATAKA,Victims of Other Rape,491,Upto-10-Yrs,2009
40,40,MEGHALAYA,Victims of Other Rape,107,Between-18-30-Yrs,2009
41,41,ANDHRA PRADESH,Total Rape Victims,1188,Upto-10-Yrs,2009
41,41,ANDHRA PRADESH,Victims of Other Rape,1186,Upto-10-Yrs,2009
41,41,MEGHALAYA,Total Rape Victims,112,Between-18-30-Yrs,2009
42,42,ARUNACHAL PRADESH,Total Rape Victims,59,Between-18-30-Yrs,2009
42,42,ARUNACHAL PRADESH,Victims of Other Rape,59,Between-18-30-Yrs,2009
42,42,KERALA,Victims of Other Rape,550,Between-10-14-Yrs,2009
42,42,MIZORAM,Total Rape Victims,83,Between-18-30-Yrs,2009
42,42,MIZORAM,Victims of Other Rape,80,Between-18-30-Yrs,2009
42,42,UTTAR PRADESH,Victims of Other Rape,1757,Upto-10-Yrs,2009
43,43,PUNJAB,Total Rape Victims,511,Between-30-50-Yrs,2009
43,43,PUNJAB,Victims of Other Rape,503,Between-30-50-Yrs,2009
43,43,UTTAR PRADESH,Total Rape Victims,1759,Upto-10-Yrs,2009
44,44,DELHI,Victims of Other Rape,450,Upto-10-Yrs,2009
45,45,KERALA,Total Rape Victims,568,Between-10-14-Yrs,2009
46,46,PUNJAB,Victims of Other Rape,503,Between-10-14-Yrs,2009
47,47,DELHI,Total Rape Victims,469,Upto-10-Yrs,2009
47,47,GUJARAT,Victims of Other Rape,415,Between-14-18-Yrs,2009
47,47,MAHARASHTRA,Victims of Incest Rape,76,Between-18-30-Yrs,2009
48,48,PUNJAB,Total Rape Victims,511,Between-10-14-Yrs,2009
49,49,KARNATAKA,Total Rape Victims,509,Between-10-14-Yrs,2009
49,49,KARNATAKA,Victims of Other Rape,491,Between-10-14-Yrs,2009
50,50,GUJARAT,Total Rape Victims,433,Between-14-18-Yrs,2009
50,50,HIMACHAL PRADESH,Victims of Other Rape,173,Between-14-18-Yrs,2009
51,51,JAMMU & KASHMIR,Victims of Other Rape,233,Between-30-50-Yrs,2009
51,51,TRIPURA,Total Rape Victims,190,Between-14-18-Yrs,2009
51,51,TRIPURA,Victims of Other Rape,190,Between-14-18-Yrs,2009
52,52,JAMMU & KASHMIR,Total Rape Victims,237,Between-30-50-Yrs,2009
52,52,RAJASTHAN,Victims of Other Rape,1483,Between-10-14-Yrs,2009
53,53,HARYANA,Victims of Other Rape,591,Between-30-50-Yrs,2009
54,54,HARYANA,Total Rape Victims,603,Between-30-50-Yrs,2009
55,55,HIMACHAL PRADESH,Total Rape Victims,183,Between-14-18-Yrs,2009
55,55,RAJASTHAN,Total Rape Victims,1519,Between-10-14-Yrs,2009
57,57,ODISHA,Total Rape Victims,1023,Between-14-18-Yrs,2009
57,57,ODISHA,Victims of Other Rape,1017,Between-14-18-Yrs,2009
69,69,DELHI,Victims of Other Rape,450,Between-10-14-Yrs,2009
69,69,KERALA,Victims of Other Rape,550,Between-30-50-Yrs,2009
70,70,HARYANA,Total Rape Victims,603,Between-14-18-Yrs,2009
70,70,HARYANA,Victims of Other Rape,591,Between-14-18-Yrs,2009
70,70,KERALA,Total Rape Victims,568,Between-30-50-Yrs,2009
72,72,DELHI,Total Rape Victims,469,Between-10-14-Yrs,2009
75,75,MADHYA PRADESH,Victims of Other Rape,2984,Upto-10-Yrs,2009
76,76,MADHYA PRADESH,Total Rape Victims,2998,Upto-10-Yrs,2009
79,79,CHHATTISGARH,Victims of Other Rape,952,Between-14-18-Yrs,2009
79,79,CHHATTISGARH,Victims of Other Rape,952,Upto-10-Yrs,2009
79,79,TRIPURA,Total Rape Victims,190,Between-18-30-Yrs,2009
79,79,TRIPURA,Victims of Other Rape,190,Between-18-30-Yrs,2009
80,80,CHHATTISGARH,Total Rape Victims,976,Upto-10-Yrs,2009
83,83,HIMACHAL PRADESH,Victims of Other Rape,173,Between-18-30-Yrs,2009
84,84,HIMACHAL PRADESH,Total Rape Victims,183,Between-18-30-Yrs,2009
84,84,WEST BENGAL,Victims of Other Rape,2333,Between-14-18-Yrs,2009
85,85,WEST BENGAL,Total Rape Victims,2336,Between-14-18-Yrs,2009
87,87,CHHATTISGARH,Total Rape Victims,976,Between-14-18-Yrs,2009
87,87,UTTARAKHAND,Victims of Other Rape,105,Between-18-30-Yrs,2009
89,89,UTTARAKHAND,Total Rape Victims,111,Between-18-30-Yrs,2009
101,101,BIHAR,Total Rape Victims,929,Between-30-50-Yrs,2009
101,101,BIHAR,Victims of Other Rape,928,Between-30-50-Yrs,2009
108,108,CHHATTISGARH,Victims of Other Rape,952,Between-30-50-Yrs,2009
113,113,CHHATTISGARH,Total Rape Victims,976,Between-30-50-Yrs,2009
116,116,ANDHRA PRADESH,Total Rape Victims,1188,Between-30-50-Yrs,2009
116,116,ANDHRA PRADESH,Victims of Other Rape,1186,Between-30-50-Yrs,2009
117,117,TAMIL NADU,Victims of Other Rape,592,Between-14-18-Yrs,2009
118,118,MAHARASHTRA,Victims of Other Rape,1407,Between-10-14-Yrs,2009
120,120,TAMIL NADU,Total Rape Victims,596,Between-14-18-Yrs,2009
121,121,MAHARASHTRA,Total Rape Victims,1483,Between-10-14-Yrs,2009
126,126,MAHARASHTRA,Victims of Other Rape,1407,Upto-10-Yrs,2009
128,128,PUNJAB,Victims of Other Rape,503,Between-14-18-Yrs,2009
131,131,MAHARASHTRA,Total Rape Victims,1483,Upto-10-Yrs,2009
131,131,PUNJAB,Total Rape Victims,511,Between-14-18-Yrs,2009
135,135,DELHI,Victims of Other Rape,450,Between-18-30-Yrs,2009
141,141,DELHI,Total Rape Victims,469,Between-18-30-Yrs,2009
150,150,KERALA,Victims of Other Rape,550,Between-14-18-Yrs,2009
154,154,MAHARASHTRA,Victims of Other Rape,1407,Between-30-50-Yrs,2009
157,157,KERALA,Total Rape Victims,568,Between-14-18-Yrs,2009
157,157,MAHARASHTRA,Total Rape Victims,1483,Between-30-50-Yrs,2009
165,165,UTTAR PRADESH,Victims of Other Rape,1757,Between-14-18-Yrs,2009
166,166,UTTAR PRADESH,Total Rape Victims,1759,Between-14-18-Yrs,2009
167,167,ANDHRA PRADESH,Total Rape Victims,1188,Between-10-14-Yrs,2009
167,167,ANDHRA PRADESH,Victims of Other Rape,1186,Between-10-14-Yrs,2009
175,175,JAMMU & KASHMIR,Victims of Other Rape,233,Between-18-30-Yrs,2009
177,177,JAMMU & KASHMIR,Total Rape Victims,237,Between-18-30-Yrs,2009
182,182,ODISHA,Total Rape Victims,1023,Between-30-50-Yrs,2009
182,182,ODISHA,Victims of Other Rape,1017,Between-30-50-Yrs,2009
183,183,DELHI,Victims of Other Rape,450,Between-14-18-Yrs,2009
188,188,DELHI,Total Rape Victims,469,Between-14-18-Yrs,2009
206,206,ANDHRA PRADESH,Victims of Other Rape,1186,Between-14-18-Yrs,2009
208,208,ANDHRA PRADESH,Total Rape Victims,1188,Between-14-18-Yrs,2009
210,210,JHARKHAND,Victims of Other Rape,697,Between-30-50-Yrs,2009
216,216,JHARKHAND,Total Rape Victims,719,Between-30-50-Yrs,2009
223,223,UTTAR PRADESH,Total Rape Victims,1759,Between-30-50-Yrs,2009
223,223,UTTAR PRADESH,Victims of Other Rape,1757,Between-30-50-Yrs,2009
225,225,CHHATTISGARH,Victims of Other Rape,952,Between-10-14-Yrs,2009
227,227,CHHATTISGARH,Total Rape Victims,976,Between-10-14-Yrs,2009
249,249,KERALA,Victims of Other Rape,550,Between-18-30-Yrs,2009
253,253,KERALA,Total Rape Victims,568,Between-18-30-Yrs,2009
255,255,PUNJAB,Victims of Other Rape,503,Between-18-30-Yrs,2009
258,258,PUNJAB,Total Rape Victims,511,Between-18-30-Yrs,2009
281,281,RAJASTHAN,Victims of Other Rape,1483,Between-14-18-Yrs,2009
285,285,RAJASTHAN,Victims of Other Rape,1483,Between-30-50-Yrs,2009
288,288,RAJASTHAN,Total Rape Victims,1519,Between-14-18-Yrs,2009
289,289,RAJASTHAN,Total Rape Victims,1519,Between-30-50-Yrs,2009
290,290,MADHYA PRADESH,Victims of Other Rape,2984,Between-10-14-Yrs,2009
291,291,MADHYA PRADESH,Total Rape Victims,2998,Between-10-14-Yrs,2009
298,298,GUJARAT,Victims of Other Rape,415,Between-18-30-Yrs,2009
308,308,GUJARAT,Total Rape Victims,433,Between-18-30-Yrs,2009
344,344,KARNATAKA,Victims of Other Rape,491,Between-18-30-Yrs,2009
344,344,MAHARASHTRA,Victims of Other Rape,1407,Between-14-18-Yrs,2009
361,361,KARNATAKA,Total Rape Victims,509,Between-18-30-Yrs,2009
363,363,MAHARASHTRA,Total Rape Victims,1483,Between-14-18-Yrs,2009
375,375,ASSAM,Victims of Other Rape,1622,Between-30-50-Yrs,2009
377,377,ASSAM,Total Rape Victims,1631,Between-30-50-Yrs,2009
390,390,TAMIL NADU,Total Rape Victims,596,Between-18-30-Yrs,2009
390,390,TAMIL NADU,Victims of Other Rape,592,Between-18-30-Yrs,2009
391,391,WEST BENGAL,Victims of Other Rape,2333,Between-30-50-Yrs,2009
392,392,WEST BENGAL,Total Rape Victims,2336,Between-30-50-Yrs,2009
416,416,UTTAR PRADESH,Total Rape Victims,1759,Between-10-14-Yrs,2009
416,416,UTTAR PRADESH,Victims of Other Rape,1757,Between-10-14-Yrs,2009
423,423,HARYANA,Victims of Other Rape,591,Between-18-30-Yrs,2009
430,430,HARYANA,Total Rape Victims,603,Between-18-30-Yrs,2009
454,454,CHHATTISGARH,Victims of Other Rape,952,Between-18-30-Yrs,2009
460,460,CHHATTISGARH,Total Rape Victims,976,Between-18-30-Yrs,2009
478,478,JHARKHAND,Victims of Other Rape,697,Between-18-30-Yrs,2009
494,494,JHARKHAND,Total Rape Victims,719,Between-18-30-Yrs,2009
510,510,MADHYA PRADESH,Victims of Other Rape,2984,Between-30-50-Yrs,2009
511,511,MADHYA PRADESH,Total Rape Victims,2998,Between-30-50-Yrs,2009
642,642,ANDHRA PRADESH,Total Rape Victims,1188,Between-18-30-Yrs,2009
642,642,ANDHRA PRADESH,Victims of Other Rape,1186,Between-18-30-Yrs,2009
666,666,MAHARASHTRA,Victims of Other Rape,1407,Between-18-30-Yrs,2009
695,695,MADHYA PRADESH,Victims of Other Rape,2984,Between-14-18-Yrs,2009
704,704,MADHYA PRADESH,Total Rape Victims,2998,Between-14-18-Yrs,2009
713,713,MAHARASHTRA,Total Rape Victims,1483,Between-18-30-Yrs,2009
742,742,ODISHA,Victims of Other Rape,1017,Between-18-30-Yrs,2009
747,747,ODISHA,Total Rape Victims,1023,Between-18-30-Yrs,2009
764,764,BIHAR,Victims of Other Rape,928,Between-18-30-Yrs,2009
765,765,BIHAR,Total Rape Victims,929,Between-18-30-Yrs,2009
836,836,RAJASTHAN,Victims of Other Rape,1483,Between-18-30-Yrs,2009
856,856,RAJASTHAN,Total Rape Victims,1519,Between-18-30-Yrs,2009
911,911,UTTAR PRADESH,Total Rape Victims,1759,Between-18-30-Yrs,2009
911,911,UTTAR PRADESH,Victims of Other Rape,1757,Between-18-30-Yrs,2009
1223,1223,ASSAM,Victims of Other Rape,1622,Between-18-30-Yrs,2009
1230,1230,ASSAM,Total Rape Victims,1631,Between-18-30-Yrs,2009
1403,1403,MADHYA PRADESH,Victims of Other Rape,2984,Between-18-30-Yrs,2009
1405,1405,MADHYA PRADESH,Total Rape Victims,2998,Between-18-30-Yrs,2009
1834,1834,WEST BENGAL,Victims of Other Rape,2333,Between-18-30-Yrs,2009
1835,1835,WEST BENGAL,Total Rape Victims,2336,Between-18-30-Yrs,2009
0,0,ANDAMAN & NICOBAR ISLANDS,Total Rape Victims,24,Above-50-Yrs,2010
0,0,ANDAMAN & NICOBAR ISLANDS,Victims of Incest Rape,0,Above-50-Yrs,2010
0,0,ANDAMAN & NICOBAR ISLANDS,Victims of Incest Rape,0,Between-10-14-Yrs,2010
0,0,ANDAMAN & NICOBAR ISLANDS,Victims of Incest Rape,0,Between-14-18-Yrs,2010
0,0,ANDAMAN & NICOBAR ISLANDS,Victims of Incest Rape,0,Between-18-30-Yrs,2010
0,0,ANDAMAN & NICOBAR ISLANDS,Victims of Incest Rape,0,Between-30-50-Yrs,2010
0,0,ANDAMAN & NICOBAR ISLANDS,Victims of Incest Rape,0,Upto-10-Yrs,2010
0,0,ANDAMAN & NICOBAR ISLANDS,Victims of Other Rape,24,Above-50-Yrs,2010
0,0,ANDHRA PRADESH,Victims of Incest Rape,0,Above-50-Yrs,2010
0,0,ANDHRA PRADESH,Victims of Incest Rape,0,Between-10-14-Yrs,2010
0,0,ANDHRA PRADESH,Victims of Incest Rape,0,Between-14-18-Yrs,2010
0,0,ANDHRA PRADESH,Victims of Incest Rape,0,Between-18-30-Yrs,2010
0,0,ANDHRA PRADESH,Victims of Incest Rape,0,Between-30-50-Yrs,2010
0,0,ANDHRA PRADESH,Victims of Incest Rape,0,Upto-10-Yrs,2010
0,0,ARUNACHAL PRADESH,Total Rape Victims,47,Above-50-Yrs,2010
0,0,ARUNACHAL PRADESH,Total Rape Victims,47,Between-14-18-Yrs,2010
0,0,ARUNACHAL PRADESH,Victims of Incest Rape,0,Above-50-Yrs,2010
0,0,ARUNACHAL PRADESH,Victims of Incest Rape,0,Between-10-14-Yrs,2010
0,0,ARUNACHAL PRADESH,Victims of Incest Rape,0,Between-14-18-Yrs,2010
0,0,ARUNACHAL PRADESH,Victims of Incest Rape,0,Between-18-30-Yrs,2010
0,0,ARUNACHAL PRADESH,Victims of Incest Rape,0,Between-30-50-Yrs,2010
0,0,ARUNACHAL PRADESH,Victims of Incest Rape,0,Upto-10-Yrs,2010
0,0,ARUNACHAL PRADESH,Victims of Other Rape,47,Above-50-Yrs,2010
0,0,ARUNACHAL PRADESH,Victims of Other Rape,47,Between-14-18-Yrs,2010
0,0,ASSAM,Victims of Incest Rape,13,Above-50-Yrs,2010
0,0,ASSAM,Victims of Incest Rape,13,Between-10-14-Yrs,2010
0,0,ASSAM,Victims of Incest Rape,13,Between-14-18-Yrs,2010
0,0,ASSAM,Victims of Incest Rape,13,Upto-10-Yrs,2010
0,0,BIHAR,Total Rape Victims,795,Above-50-Yrs,2010
0,0,BIHAR,Victims of Incest Rape,2,Above-50-Yrs,2010
0,0,BIHAR,Victims of Incest Rape,2,Between-14-18-Yrs,2010
0,0,BIHAR,Victims of Incest Rape,2,Between-18-30-Yrs,2010
0,0,BIHAR,Victims of Incest Rape,2,Between-30-50-Yrs,2010
0,0,BIHAR,Victims of Other Rape,793,Above-50-Yrs,2010
0,0,CHANDIGARH,Total Rape Victims,31,Above-50-Yrs,2010
0,0,CHANDIGARH,Total Rape Victims,31,Between-30-50-Yrs,2010
0,0,CHANDIGARH,Victims of Incest Rape,0,Above-50-Yrs,2010
0,0,CHANDIGARH,Victims of Incest Rape,0,Between-10-14-Yrs,2010
0,0,CHANDIGARH,Victims of Incest Rape,0,Between-14-18-Yrs,2010
0,0,CHANDIGARH,Victims of Incest Rape,0,Between-18-30-Yrs,2010
0,0,CHANDIGARH,Victims of Incest Rape,0,Between-30-50-Yrs,2010
0,0,CHANDIGARH,Victims of Incest Rape,0,Upto-10-Yrs,2010
0,0,CHANDIGARH,Victims of Other Rape,31,Above-50-Yrs,2010
0,0,CHANDIGARH,Victims of Other Rape,31,Between-30-50-Yrs,2010
0,0,CHHATTISGARH,Victims of Incest Rape,21,Above-50-Yrs,2010
0,0,CHHATTISGARH,Victims of Incest Rape,21,Upto-10-Yrs,2010
0,0,D&N HAVELI,Total Rape Victims,3,Above-50-Yrs,2010
0,0,D&N HAVELI,Total Rape Victims,3,Between-18-30-Yrs,2010
0,0,D&N HAVELI,Total Rape Victims,3,Between-30-50-Yrs,2010
0,0,D&N HAVELI,Victims of Incest Rape,0,Above-50-Yrs,2010
0,0,D&N HAVELI,Victims of Incest Rape,0,Between-10-14-Yrs,2010
0,0,D&N HAVELI,Victims of Incest Rape,0,Between-14-18-Yrs,2010
0,0,D&N HAVELI,Victims of Incest Rape,0,Between-18-30-Yrs,2010
0,0,D&N HAVELI,Victims of Incest Rape,0,Between-30-50-Yrs,2010
0,0,D&N HAVELI,Victims of Incest Rape,0,Upto-10-Yrs,2010
0,0,D&N HAVELI,Victims of Other Rape,3,Above-50-Yrs,2010
0,0,D&N HAVELI,Victims of Other Rape,3,Between-18-30-Yrs,2010
0,0,D&N HAVELI,Victims of Other Rape,3,Between-30-50-Yrs,2010
0,0,DAMAN & DIU,Total Rape Victims,1,Above-50-Yrs,2010
0,0,DAMAN & DIU,Total Rape Victims,1,Between-10-14-Yrs,2010
0,0,DAMAN & DIU,Total Rape Victims,1,Between-14-18-Yrs,2010
0,0,DAMAN & DIU,Total Rape Victims,1,Between-18-30-Yrs,2010
0,0,DAMAN & DIU,Total Rape Victims,1,Between-30-50-Yrs,2010
0,0,DAMAN & DIU,Victims of Incest Rape,0,Above-50-Yrs,2010
0,0,DAMAN & DIU,Victims of Incest Rape,0,Between-10-14-Yrs,2010
0,0,DAMAN & DIU,Victims of Incest Rape,0,Between-14-18-Yrs,2010
0,0,DAMAN & DIU,Victims of Incest Rape,0,Between-18-30-Yrs,2010
0,0,DAMAN & DIU,Victims of Incest Rape,0,Between-30-50-Yrs,2010
0,0,DAMAN & DIU,Victims of Incest Rape,0,Upto-10-Yrs,2010
0,0,DAMAN & DIU,Victims of Other Rape,1,Above-50-Yrs,2010
0,0,DAMAN & DIU,Victims of Other Rape,1,Between-10-14-Yrs,2010
0,0,DAMAN & DIU,Victims of Other Rape,1,Between-14-18-Yrs,2010
0,0,DAMAN & DIU,Victims of Other Rape,1,Between-18-30-Yrs,2010
0,0,DAMAN & DIU,Victims of Other Rape,1,Between-30-50-Yrs,2010
0,0,DELHI,Victims of Incest Rape,21,Above-50-Yrs,2010
0,0,DELHI,Victims of Incest Rape,21,Between-30-50-Yrs,2010
0,0,GOA,Total Rape Victims,36,Between-30-50-Yrs,2010
0,0,GOA,Victims of Incest Rape,2,Above-50-Yrs,2010
0,0,GOA,Victims of Incest Rape,2,Between-10-14-Yrs,2010
0,0,GOA,Victims of Incest Rape,2,Between-18-30-Yrs,2010
0,0,GOA,Victims of Incest Rape,2,Between-30-50-Yrs,2010
0,0,GOA,Victims of Incest Rape,2,Upto-10-Yrs,2010
0,0,GOA,Victims of Other Rape,34,Between-30-50-Yrs,2010
0,0,GUJARAT,Victims of Incest Rape,4,Above-50-Yrs,2010
0,0,GUJARAT,Victims of Incest Rape,4,Between-10-14-Yrs,2010
0,0,GUJARAT,Victims of Incest Rape,4,Between-30-50-Yrs,2010
0,0,HARYANA,Victims of Incest Rape,15,Above-50-Yrs,2010
0,0,HARYANA,Victims of Incest Rape,15,Upto-10-Yrs,2010
0,0,HIMACHAL PRADESH,Victims of Incest Rape,7,Between-30-50-Yrs,2010
0,0,HIMACHAL PRADESH,Victims of Incest Rape,7,Upto-10-Yrs,2010
0,0,HIMACHAL PRADESH,Victims of Other Rape,153,Above-50-Yrs,2010
0,0,JAMMU & KASHMIR,Total Rape Victims,245,Above-50-Yrs,2010
0,0,JAMMU & KASHMIR,Total Rape Victims,245,Upto-10-Yrs,2010
0,0,JAMMU & KASHMIR,Victims of Incest Rape,0,Above-50-Yrs,2010
0,0,JAMMU & KASHMIR,Victims of Incest Rape,0,Between-10-14-Yrs,2010
0,0,JAMMU & KASHMIR,Victims of Incest Rape,0,Between-14-18-Yrs,2010
0,0,JAMMU & KASHMIR,Victims of Incest Rape,0,Between-18-30-Yrs,2010
0,0,JAMMU & KASHMIR,Victims of Incest Rape,0,Between-30-50-Yrs,2010
0,0,JAMMU & KASHMIR,Victims of Incest Rape,0,Upto-10-Yrs,2010
0,0,JAMMU & KASHMIR,Victims of Other Rape,245,Above-50-Yrs,2010
0,0,JAMMU & KASHMIR,Victims of Other Rape,245,Upto-10-Yrs,2010
0,0,JHARKHAND,Total Rape Victims,773,Above-50-Yrs,2010
0,0,JHARKHAND,Total Rape Victims,773,Between-10-14-Yrs,2010
0,0,JHARKHAND,Total Rape Victims,773,Between-14-18-Yrs,2010
0,0,JHARKHAND,Total Rape Victims,773,Upto-10-Yrs,2010
0,0,JHARKHAND,Victims of Incest Rape,11,Above-50-Yrs,2010
0,0,JHARKHAND,Victims of Incest Rape,11,Between-10-14-Yrs,2010
0,0,JHARKHAND,Victims of Incest Rape,11,Between-14-18-Yrs,2010
0,0,JHARKHAND,Victims of Incest Rape,11,Upto-10-Yrs,2010
0,0,JHARKHAND,Victims of Other Rape,762,Above-50-Yrs,2010
0,0,JHARKHAND,Victims of Other Rape,762,Between-10-14-Yrs,2010
0,0,JHARKHAND,Victims of Other Rape,762,Between-14-18-Yrs,2010
0,0,JHARKHAND,Victims of Other Rape,762,Upto-10-Yrs,2010
0,0,KARNATAKA,Victims of Incest Rape,2,Above-50-Yrs,2010
0,0,KARNATAKA,Victims of Incest Rape,2,Between-10-14-Yrs,2010
0,0,KARNATAKA,Victims of Incest Rape,2,Between-14-18-Yrs,2010
0,0,KARNATAKA,Victims of Incest Rape,2,Between-30-50-Yrs,2010
0,0,KARNATAKA,Victims of Incest Rape,2,Upto-10-Yrs,2010
0,0,KERALA,Victims of Incest Rape,14,Above-50-Yrs,2010
0,0,KERALA,Victims of Incest Rape,14,Between-30-50-Yrs,2010
0,0,LAKSHADWEEP,Total Rape Victims,0,Above-50-Yrs,2010
0,0,LAKSHADWEEP,Total Rape Victims,0,Between-10-14-Yrs,2010
0,0,LAKSHADWEEP,Total Rape Victims,0,Between-14-18-Yrs,2010
0,0,LAKSHADWEEP,Total Rape Victims,0,Between-18-30-Yrs,2010
0,0,LAKSHADWEEP,Total Rape Victims,0,Between-30-50-Yrs,2010
0,0,LAKSHADWEEP,Total Rape Victims,0,Upto-10-Yrs,2010
0,0,LAKSHADWEEP,Victims of Incest Rape,0,Above-50-Yrs,2010
0,0,LAKSHADWEEP,Victims of Incest Rape,0,Between-10-14-Yrs,2010
0,0,LAKSHADWEEP,Victims of Incest Rape,0,Between-14-18-Yrs,2010
0,0,LAKSHADWEEP,Victims of Incest Rape,0,Between-18-30-Yrs,2010
0,0,LAKSHADWEEP,Victims of Incest Rape,0,Between-30-50-Yrs,2010
0,0,LAKSHADWEEP,Victims of Incest Rape,0,Upto-10-Yrs,2010
0,0,LAKSHADWEEP,Victims of Other Rape,0,Above-50-Yrs,2010
0,0,LAKSHADWEEP,Victims of Other Rape,0,Between-10-14-Yrs,2010
0,0,LAKSHADWEEP,Victims of Other Rape,0,Between-14-18-Yrs,2010
0,0,LAKSHADWEEP,Victims of Other Rape,0,Between-18-30-Yrs,2010
0,0,LAKSHADWEEP,Victims of Other Rape,0,Between-30-50-Yrs,2010
0,0,LAKSHADWEEP,Victims of Other Rape,0,Upto-10-Yrs,2010
0,0,MADHYA PRADESH,Victims of Incest Rape,21,Above-50-Yrs,2010
0,0,MAHARASHTRA,Victims of Incest Rape,44,Above-50-Yrs,2010
0,0,MANIPUR,Total Rape Victims,34,Above-50-Yrs,2010
0,0,MANIPUR,Victims of Incest Rape,0,Above-50-Yrs,2010
0,0,MANIPUR,Victims of Incest Rape,0,Between-10-14-Yrs,2010
0,0,MANIPUR,Victims of Incest Rape,0,Between-14-18-Yrs,2010
0,0,MANIPUR,Victims of Incest Rape,0,Between-18-30-Yrs,2010
0,0,MANIPUR,Victims of Incest Rape,0,Between-30-50-Yrs,2010
0,0,MANIPUR,Victims of Incest Rape,0,Upto-10-Yrs,2010
0,0,MANIPUR,Victims of Other Rape,34,Above-50-Yrs,2010
0,0,MEGHALAYA,Total Rape Victims,149,Above-50-Yrs,2010
0,0,MEGHALAYA,Victims of Incest Rape,8,Above-50-Yrs,2010
0,0,MEGHALAYA,Victims of Incest Rape,8,Between-30-50-Yrs,2010
0,0,MEGHALAYA,Victims of Other Rape,141,Above-50-Yrs,2010
0,0,MIZORAM,Victims of Incest Rape,3,Above-50-Yrs,2010
