AGE_GROUP,COUNT,CRIME,GENDER,STATE_UT,Total_Juvenile,YEAR
7-12 Years,0,Kidnapping,Boys,KARNATAKA,0,2006
7-12 Years,0,Kidnapping,Boys,KARNATAKA,0,2007
7-12 Years,0,Kidnapping,Boys,KARNATAKA,0,2008
7-12 Years,0,Kidnapping,Boys,KARNATAKA,0,2009
7-12 Years,0,Kidnapping,Boys,KARNATAKA,0,2010
7-12 Years,0,Kidnapping,Boys,KERALA,0,2001
7-12 Years,0,Kidnapping,Boys,KERALA,0,2002
7-12 Years,0,Kidnapping,Boys,KERALA,0,2003
7-12 Years,0,Kidnapping,Boys,KERALA,0,2004
7-12 Years,0,Kidnapping,Boys,KERALA,0,2005
7-12 Years,0,Kidnapping,Boys,KERALA,0,2006
7-12 Years,0,Kidnapping,Boys,KERALA,0,2007
7-12 Years,0,Kidnapping,Boys,KERALA,0,2008
7-12 Years,0,Kidnapping,Boys,KERALA,0,2009
7-12 Years,0,Kidnapping,Boys,KERALA,0,2010
7-12 Years,0,Kidnapping,Boys,LAKSHADWEEP,0,2001
7-12 Years,0,Kidnapping,Boys,LAKSHADWEEP,0,2002
7-12 Years,0,Kidnapping,Boys,LAKSHADWEEP,0,2003
7-12 Years,0,Kidnapping,Boys,LAKSHADWEEP,0,2004
7-12 Years,0,Kidnapping,Boys,LAKSHADWEEP,0,2005
7-12 Years,0,Kidnapping,Boys,LAKSHADWEEP,0,2006
7-12 Years,0,Kidnapping,Boys,LAKSHADWEEP,0,2007
7-12 Years,0,Kidnapping,Boys,LAKSHADWEEP,0,2008
7-12 Years,0,Kidnapping,Boys,LAKSHADWEEP,0,2009
7-12 Years,0,Kidnapping,Boys,LAKSHADWEEP,0,2010
7-12 Years,0,Kidnapping,Boys,MADHYA PRADESH,0,2001
7-12 Years,0,Kidnapping,Boys,MADHYA PRADESH,0,2002
7-12 Years,0,Kidnapping,Boys,MADHYA PRADESH,0,2003
7-12 Years,0,Kidnapping,Boys,MADHYA PRADESH,0,2004
7-12 Years,0,Kidnapping,Boys,MADHYA PRADESH,0,2005
7-12 Years,0,Kidnapping,Boys,MADHYA PRADESH,0,2006
7-12 Years,0,Kidnapping,Boys,MADHYA PRADESH,0,2007
7-12 Years,0,Kidnapping,Boys,MADHYA PRADESH,0,2008
7-12 Years,0,Kidnapping,Boys,MADHYA PRADESH,0,2009
7-12 Years,0,Kidnapping,Boys,MADHYA PRADESH,0,2010
7-12 Years,0,Kidnapping,Boys,MAHARASHTRA,0,2001
7-12 Years,0,Kidnapping,Boys,MAHARASHTRA,0,2002
7-12 Years,0,Kidnapping,Boys,MAHARASHTRA,0,2003
7-12 Years,0,Kidnapping,Boys,MAHARASHTRA,0,2004
7-12 Years,0,Kidnapping,Boys,MAHARASHTRA,0,2005
7-12 Years,0,Kidnapping,Boys,MAHARASHTRA,0,2006
7-12 Years,0,Kidnapping,Boys,MAHARASHTRA,0,2007
7-12 Years,0,Kidnapping,Boys,MAHARASHTRA,0,2008
7-12 Years,0,Kidnapping,Boys,MAHARASHTRA,0,2009
7-12 Years,0,Kidnapping,Boys,MAHARASHTRA,0,2010
7-12 Years,0,Kidnapping,Boys,MANIPUR,0,2001
7-12 Years,0,Kidnapping,Boys,MANIPUR,0,2002
7-12 Years,0,Kidnapping,Boys,MANIPUR,0,2003
7-12 Years,0,Kidnapping,Boys,MANIPUR,0,2004
7-12 Years,0,Kidnapping,Boys,MANIPUR,0,2005
7-12 Years,0,Kidnapping,Boys,MANIPUR,0,2006
7-12 Years,0,Kidnapping,Boys,MANIPUR,0,2007
7-12 Years,0,Kidnapping,Boys,MANIPUR,0,2008
7-12 Years,0,Kidnapping,Boys,MANIPUR,0,2009
7-12 Years,0,Kidnapping,Boys,MANIPUR,0,2010
7-12 Years,0,Kidnapping,Boys,MEGHALAYA,0,2001
7-12 Years,0,Kidnapping,Boys,MEGHALAYA,0,2002
7-12 Years,0,Kidnapping,Boys,MEGHALAYA,0,2003
7-12 Years,0,Kidnapping,Boys,MEGHALAYA,0,2004
7-12 Years,0,Kidnapping,Boys,MEGHALAYA,0,2005
7-12 Years,0,Kidnapping,Boys,MEGHALAYA,0,2006
7-12 Years,0,Kidnapping,Boys,MEGHALAYA,0,2007
7-12 Years,0,Kidnapping,Boys,MEGHALAYA,0,2008
7-12 Years,0,Kidnapping,Boys,MEGHALAYA,0,2009
7-12 Years,0,Kidnapping,Boys,MEGHALAYA,0,2010
7-12 Years,0,Kidnapping,Boys,MIZORAM,0,2001
7-12 Years,0,Kidnapping,Boys,MIZORAM,0,2002
7-12 Years,0,Kidnapping,Boys,MIZORAM,0,2003
7-12 Years,0,Kidnapping,Boys,MIZORAM,0,2004
7-12 Years,0,Kidnapping,Boys,MIZORAM,0,2005
7-12 Years,0,Kidnapping,Boys,MIZORAM,0,2006
7-12 Years,0,Kidnapping,Boys,MIZORAM,0,2007
7-12 Years,0,Kidnapping,Boys,MIZORAM,0,2008
7-12 Years,0,Kidnapping,Boys,MIZORAM,0,2009
7-12 Years,0,Kidnapping,Boys,MIZORAM,0,2010
7-12 Years,0,Kidnapping,Boys,NAGALAND,0,2001
7-12 Years,0,Kidnapping,Boys,NAGALAND,0,2002
7-12 Years,0,Kidnapping,Boys,NAGALAND,0,2003
7-12 Years,0,Kidnapping,Boys,NAGALAND,0,2004
7-12 Years,0,Kidnapping,Boys,NAGALAND,0,2005
7-12 Years,0,Kidnapping,Boys,NAGALAND,0,2006
7-12 Years,0,Kidnapping,Boys,NAGALAND,0,2007
7-12 Years,0,Kidnapping,Boys,NAGALAND,0,2008
7-12 Years,0,Kidnapping,Boys,NAGALAND,0,2009
7-12 Years,0,Kidnapping,Boys,NAGALAND,0,2010
7-12 Years,0,Kidnapping,Boys,ODISHA,0,2001
7-12 Years,0,Kidnapping,Boys,ODISHA,0,2002
7-12 Years,0,Kidnapping,Boys,ODISHA,0,2003
7-12 Years,0,Kidnapping,Boys,ODISHA,0,2004
7-12 Years,0,Kidnapping,Boys,ODISHA,0,2005
7-12 Years,0,Kidnapping,Boys,ODISHA,0,2006
7-12 Years,0,Kidnapping,Boys,ODISHA,0,2007
7-12 Years,0,Kidnapping,Boys,ODISHA,0,2008
7-12 Years,0,Kidnapping,Boys,ODISHA,0,2009
7-12 Years,0,Kidnapping,Boys,ODISHA,0,2010
7-12 Years,0,Kidnapping,Boys,PUDUCHERRY,0,2001
7-12 Years,0,Kidnapping,Boys,PUDUCHERRY,0,2002
7-12 Years,0,Kidnapping,Boys,PUDUCHERRY,0,2003
7-12 Years,0,Kidnapping,Boys,PUDUCHERRY,0,2004
7-12 Years,0,Kidnapping,Boys,PUDUCHERRY,0,2005
7-12 Years,0,Kidnapping,Boys,PUDUCHERRY,0,2006
7-12 Years,0,Kidnapping,Boys,PUDUCHERRY,0,2007
7-12 Years,0,Kidnapping,Boys,PUDUCHERRY,0,2008
7-12 Years,0,Kidnapping,Boys,PUDUCHERRY,0,2009
7-12 Years,0,Kidnapping,Boys,PUDUCHERRY,0,2010
7-12 Years,0,Kidnapping,Boys,PUNJAB,0,2001
7-12 Years,0,Kidnapping,Boys,PUNJAB,0,2002
7-12 Years,0,Kidnapping,Boys,PUNJAB,0,2003
7-12 Years,0,Kidnapping,Boys,PUNJAB,0,2004
7-12 Years,0,Kidnapping,Boys,PUNJAB,0,2005
7-12 Years,0,Kidnapping,Boys,PUNJAB,0,2006
7-12 Years,0,Kidnapping,Boys,PUNJAB,0,2007
7-12 Years,0,Kidnapping,Boys,PUNJAB,0,2008
7-12 Years,0,Kidnapping,Boys,PUNJAB,0,2009
7-12 Years,0,Kidnapping,Boys,PUNJAB,0,2010
7-12 Years,0,Kidnapping,Boys,RAJASTHAN,0,2001
7-12 Years,0,Kidnapping,Boys,RAJASTHAN,0,2002
7-12 Years,0,Kidnapping,Boys,RAJASTHAN,0,2003
7-12 Years,0,Kidnapping,Boys,RAJASTHAN,0,2004
7-12 Years,0,Kidnapping,Boys,RAJASTHAN,0,2005
7-12 Years,0,Kidnapping,Boys,RAJASTHAN,0,2006
7-12 Years,0,Kidnapping,Boys,RAJASTHAN,0,2007
7-12 Years,0,Kidnapping,Boys,RAJASTHAN,0,2009
7-12 Years,0,Kidnapping,Boys,RAJASTHAN,0,2010
7-12 Years,0,Kidnapping,Boys,SIKKIM,0,2001
7-12 Years,0,Kidnapping,Boys,SIKKIM,0,2002
7-12 Years,0,Kidnapping,Boys,SIKKIM,0,2003
7-12 Years,0,Kidnapping,Boys,SIKKIM,0,2004
7-12 Years,0,Kidnapping,Boys,SIKKIM,0,2005
7-12 Years,0,Kidnapping,Boys,SIKKIM,0,2006
7-12 Years,0,Kidnapping,Boys,SIKKIM,0,2007
7-12 Years,0,Kidnapping,Boys,SIKKIM,0,2008
7-12 Years,0,Kidnapping,Boys,SIKKIM,0,2009
7-12 Years,0,Kidnapping,Boys,SIKKIM,0,2010
7-12 Years,0,Kidnapping,Boys,TAMIL NADU,0,2001
7-12 Years,0,Kidnapping,Boys,TAMIL NADU,0,2002
7-12 Years,0,Kidnapping,Boys,TAMIL NADU,0,2003
7-12 Years,0,Kidnapping,Boys,TAMIL NADU,0,2004
7-12 Years,0,Kidnapping,Boys,TAMIL NADU,0,2005
7-12 Years,0,Kidnapping,Boys,TAMIL NADU,0,2006
7-12 Years,0,Kidnapping,Boys,TAMIL NADU,0,2007
7-12 Years,0,Kidnapping,Boys,TAMIL NADU,0,2008
7-12 Years,0,Kidnapping,Boys,TAMIL NADU,0,2009
7-12 Years,0,Kidnapping,Boys,TAMIL NADU,0,2010
7-12 Years,0,Kidnapping,Boys,TRIPURA,0,2001
7-12 Years,0,Kidnapping,Boys,TRIPURA,0,2002
7-12 Years,0,Kidnapping,Boys,TRIPURA,0,2003
7-12 Years,0,Kidnapping,Boys,TRIPURA,0,2004
7-12 Years,0,Kidnapping,Boys,TRIPURA,0,2005
7-12 Years,0,Kidnapping,Boys,TRIPURA,0,2006
7-12 Years,0,Kidnapping,Boys,TRIPURA,0,2007
7-12 Years,0,Kidnapping,Boys,TRIPURA,0,2008
7-12 Years,0,Kidnapping,Boys,TRIPURA,0,2009
7-12 Years,0,Kidnapping,Boys,TRIPURA,0,2010
7-12 Years,0,Kidnapping,Boys,UTTAR PRADESH,0,2001
7-12 Years,0,Kidnapping,Boys,UTTAR PRADESH,0,2002
7-12 Years,0,Kidnapping,Boys,UTTAR PRADESH,0,2003
7-12 Years,0,Kidnapping,Boys,UTTAR PRADESH,0,2005
7-12 Years,0,Kidnapping,Boys,UTTAR PRADESH,0,2006
7-12 Years,0,Kidnapping,Boys,UTTAR PRADESH,0,2007
7-12 Years,0,Kidnapping,Boys,UTTAR PRADESH,0,2008
7-12 Years,0,Kidnapping,Boys,UTTAR PRADESH,0,2009
7-12 Years,0,Kidnapping,Boys,UTTAR PRADESH,0,2010
7-12 Years,0,Kidnapping,Boys,UTTARAKHAND,0,2001
7-12 Years,0,Kidnapping,Boys,UTTARAKHAND,0,2002
7-12 Years,0,Kidnapping,Boys,UTTARAKHAND,0,2003
7-12 Years,0,Kidnapping,Boys,UTTARAKHAND,0,2004
7-12 Years,0,Kidnapping,Boys,UTTARAKHAND,0,2005
7-12 Years,0,Kidnapping,Boys,UTTARAKHAND,0,2006
7-12 Years,0,Kidnapping,Boys,UTTARAKHAND,0,2007
7-12 Years,0,Kidnapping,Boys,UTTARAKHAND,0,2008
7-12 Years,0,Kidnapping,Boys,UTTARAKHAND,0,2009
7-12 Years,0,Kidnapping,Boys,UTTARAKHAND,0,2010
7-12 Years,0,Kidnapping,Boys,WEST BENGAL,0,2001
7-12 Years,0,Kidnapping,Boys,WEST BENGAL,0,2002
7-12 Years,0,Kidnapping,Boys,WEST BENGAL,0,2003
7-12 Years,0,Kidnapping,Boys,WEST BENGAL,0,2004
7-12 Years,0,Kidnapping,Boys,WEST BENGAL,0,2005
7-12 Years,0,Kidnapping,Boys,WEST BENGAL,0,2006
7-12 Years,0,Kidnapping,Boys,WEST BENGAL,0,2007
7-12 Years,0,Kidnapping,Boys,WEST BENGAL,0,2008
7-12 Years,0,Kidnapping,Boys,WEST BENGAL,0,2009
7-12 Years,0,Kidnapping,Boys,WEST BENGAL,0,2010
7-12 Years,0,Kidnapping,Girls,ANDAMAN & NICOBAR ISLANDS,0,2001
7-12 Years,0,Kidnapping,Girls,ANDAMAN & NICOBAR ISLANDS,0,2002
7-12 Years,0,Kidnapping,Girls,ANDAMAN & NICOBAR ISLANDS,0,2003
7-12 Years,0,Kidnapping,Girls,ANDAMAN & NICOBAR ISLANDS,0,2004
7-12 Years,0,Kidnapping,Girls,ANDAMAN & NICOBAR ISLANDS,0,2005
7-12 Years,0,Kidnapping,Girls,ANDAMAN & NICOBAR ISLANDS,0,2006
7-12 Years,0,Kidnapping,Girls,ANDAMAN & NICOBAR ISLANDS,0,2007
7-12 Years,0,Kidnapping,Girls,ANDAMAN & NICOBAR ISLANDS,0,2008
7-12 Years,0,Kidnapping,Girls,ANDAMAN & NICOBAR ISLANDS,0,2009
7-12 Years,0,Kidnapping,Girls,ANDAMAN & NICOBAR ISLANDS,0,2010
7-12 Years,0,Kidnapping,Girls,ANDHRA PRADESH,0,2001
7-12 Years,0,Kidnapping,Girls,ANDHRA PRADESH,0,2002
7-12 Years,0,Kidnapping,Girls,ANDHRA PRADESH,0,2003
7-12 Years,0,Kidnapping,Girls,ANDHRA PRADESH,0,2004
7-12 Years,0,Kidnapping,Girls,ANDHRA PRADESH,0,2005
7-12 Years,0,Kidnapping,Girls,ANDHRA PRADESH,0,2006
7-12 Years,0,Kidnapping,Girls,ANDHRA PRADESH,0,2007
7-12 Years,0,Kidnapping,Girls,ANDHRA PRADESH,0,2008
7-12 Years,0,Kidnapping,Girls,ANDHRA PRADESH,0,2009
7-12 Years,0,Kidnapping,Girls,ANDHRA PRADESH,0,2010
7-12 Years,0,Kidnapping,Girls,ARUNACHAL PRADESH,0,2001
7-12 Years,0,Kidnapping,Girls,ARUNACHAL PRADESH,0,2002
7-12 Years,0,Kidnapping,Girls,ARUNACHAL PRADESH,0,2003
7-12 Years,0,Kidnapping,Girls,ARUNACHAL PRADESH,0,2004
7-12 Years,0,Kidnapping,Girls,ARUNACHAL PRADESH,0,2005
7-12 Years,0,Kidnapping,Girls,ARUNACHAL PRADESH,0,2006
7-12 Years,0,Kidnapping,Girls,ARUNACHAL PRADESH,0,2007
7-12 Years,0,Kidnapping,Girls,ARUNACHAL PRADESH,0,2008
7-12 Years,0,Kidnapping,Girls,ARUNACHAL PRADESH,0,2009
7-12 Years,0,Kidnapping,Girls,ARUNACHAL PRADESH,0,2010
7-12 Years,0,Kidnapping,Girls,ASSAM,0,2001
7-12 Years,0,Kidnapping,Girls,ASSAM,0,2002
7-12 Years,0,Kidnapping,Girls,ASSAM,0,2003
7-12 Years,0,Kidnapping,Girls,ASSAM,0,2004
7-12 Years,0,Kidnapping,Girls,ASSAM,0,2005
7-12 Years,0,Kidnapping,Girls,ASSAM,0,2006
7-12 Years,0,Kidnapping,Girls,ASSAM,0,2007
7-12 Years,0,Kidnapping,Girls,ASSAM,0,2008
7-12 Years,0,Kidnapping,Girls,ASSAM,0,2010
7-12 Years,0,Kidnapping,Girls,BIHAR,0,2001
7-12 Years,0,Kidnapping,Girls,BIHAR,0,2002
7-12 Years,0,Kidnapping,Girls,BIHAR,0,2003
7-12 Years,0,Kidnapping,Girls,BIHAR,0,2004
7-12 Years,0,Kidnapping,Girls,BIHAR,0,2005
7-12 Years,0,Kidnapping,Girls,BIHAR,0,2006
7-12 Years,0,Kidnapping,Girls,BIHAR,0,2007
7-12 Years,0,Kidnapping,Girls,BIHAR,0,2008
7-12 Years,0,Kidnapping,Girls,BIHAR,0,2009
7-12 Years,0,Kidnapping,Girls,BIHAR,0,2010
7-12 Years,0,Kidnapping,Girls,CHANDIGARH,0,2001
7-12 Years,0,Kidnapping,Girls,CHANDIGARH,0,2002
7-12 Years,0,Kidnapping,Girls,CHANDIGARH,0,2003
7-12 Years,0,Kidnapping,Girls,CHANDIGARH,0,2004
7-12 Years,0,Kidnapping,Girls,CHANDIGARH,0,2005
7-12 Years,0,Kidnapping,Girls,CHANDIGARH,0,2006
7-12 Years,0,Kidnapping,Girls,CHANDIGARH,0,2007
7-12 Years,0,Kidnapping,Girls,CHANDIGARH,0,2008
7-12 Years,0,Kidnapping,Girls,CHANDIGARH,0,2009
7-12 Years,0,Kidnapping,Girls,CHANDIGARH,0,2010
7-12 Years,0,Kidnapping,Girls,CHHATTISGARH,0,2001
7-12 Years,0,Kidnapping,Girls,CHHATTISGARH,0,2002
7-12 Years,0,Kidnapping,Girls,CHHATTISGARH,0,2003
7-12 Years,0,Kidnapping,Girls,CHHATTISGARH,0,2004
7-12 Years,0,Kidnapping,Girls,CHHATTISGARH,0,2005
7-12 Years,0,Kidnapping,Girls,CHHATTISGARH,0,2006
7-12 Years,0,Kidnapping,Girls,CHHATTISGARH,0,2007
7-12 Years,0,Kidnapping,Girls,CHHATTISGARH,0,2008
7-12 Years,0,Kidnapping,Girls,CHHATTISGARH,0,2009
7-12 Years,0,Kidnapping,Girls,CHHATTISGARH,0,2010
7-12 Years,0,Kidnapping,Girls,D&N HAVELI,0,2001
7-12 Years,0,Kidnapping,Girls,D&N HAVELI,0,2002
7-12 Years,0,Kidnapping,Girls,D&N HAVELI,0,2003
7-12 Years,0,Kidnapping,Girls,D&N HAVELI,0,2004
7-12 Years,0,Kidnapping,Girls,D&N HAVELI,0,2005
7-12 Years,0,Kidnapping,Girls,D&N HAVELI,0,2006
7-12 Years,0,Kidnapping,Girls,D&N HAVELI,0,2007
7-12 Years,0,Kidnapping,Girls,D&N HAVELI,0,2008
7-12 Years,0,Kidnapping,Girls,D&N HAVELI,0,2009
7-12 Years,0,Kidnapping,Girls,D&N HAVELI,0,2010
7-12 Years,0,Kidnapping,Girls,DAMAN & DIU,0,2001
7-12 Years,0,Kidnapping,Girls,DAMAN & DIU,0,2002
7-12 Years,0,Kidnapping,Girls,DAMAN & DIU,0,2003
7-12 Years,0,Kidnapping,Girls,DAMAN & DIU,0,2004
7-12 Years,0,Kidnapping,Girls,DAMAN & DIU,0,2005
7-12 Years,0,Kidnapping,Girls,DAMAN & DIU,0,2006
7-12 Years,0,Kidnapping,Girls,DAMAN & DIU,0,2007
7-12 Years,0,Kidnapping,Girls,DAMAN & DIU,0,2008
7-12 Years,0,Kidnapping,Girls,DAMAN & DIU,0,2009
7-12 Years,0,Kidnapping,Girls,DAMAN & DIU,0,2010
7-12 Years,0,Kidnapping,Girls,DELHI UT,0,2001
7-12 Years,0,Kidnapping,Girls,DELHI UT,0,2002
7-12 Years,0,Kidnapping,Girls,DELHI UT,0,2003
7-12 Years,0,Kidnapping,Girls,DELHI UT,0,2004
7-12 Years,0,Kidnapping,Girls,DELHI UT,0,2005
7-12 Years,0,Kidnapping,Girls,DELHI UT,0,2006
7-12 Years,0,Kidnapping,Girls,DELHI UT,0,2007
7-12 Years,0,Kidnapping,Girls,DELHI UT,0,2008
7-12 Years,0,Kidnapping,Girls,DELHI UT,0,2009
7-12 Years,0,Kidnapping,Girls,DELHI UT,0,2010
7-12 Years,0,Kidnapping,Girls,GOA,0,2001
7-12 Years,0,Kidnapping,Girls,GOA,0,2002
7-12 Years,0,Kidnapping,Girls,GOA,0,2003
7-12 Years,0,Kidnapping,Girls,GOA,0,2004
7-12 Years,0,Kidnapping,Girls,GOA,0,2005
7-12 Years,0,Kidnapping,Girls,GOA,0,2006
7-12 Years,0,Kidnapping,Girls,GOA,0,2007
7-12 Years,0,Kidnapping,Girls,GOA,0,2008
7-12 Years,0,Kidnapping,Girls,GOA,0,2009
7-12 Years,0,Kidnapping,Girls,GOA,0,2010
7-12 Years,0,Kidnapping,Girls,GUJARAT,0,2001
7-12 Years,0,Kidnapping,Girls,GUJARAT,0,2002
7-12 Years,0,Kidnapping,Girls,GUJARAT,0,2003
7-12 Years,0,Kidnapping,Girls,GUJARAT,0,2004
7-12 Years,0,Kidnapping,Girls,GUJARAT,0,2005
7-12 Years,0,Kidnapping,Girls,GUJARAT,0,2006
7-12 Years,0,Kidnapping,Girls,GUJARAT,0,2007
7-12 Years,0,Kidnapping,Girls,GUJARAT,0,2008
7-12 Years,0,Kidnapping,Girls,GUJARAT,0,2009
7-12 Years,0,Kidnapping,Girls,GUJARAT,0,2010
7-12 Years,0,Kidnapping,Girls,HARYANA,0,2001
7-12 Years,0,Kidnapping,Girls,HARYANA,0,2002
7-12 Years,0,Kidnapping,Girls,HARYANA,0,2003
7-12 Years,0,Kidnapping,Girls,HARYANA,0,2004
7-12 Years,0,Kidnapping,Girls,HARYANA,0,2005
7-12 Years,0,Kidnapping,Girls,HARYANA,0,2006
7-12 Years,0,Kidnapping,Girls,HARYANA,0,2007
7-12 Years,0,Kidnapping,Girls,HARYANA,0,2008
7-12 Years,0,Kidnapping,Girls,HARYANA,0,2009
7-12 Years,0,Kidnapping,Girls,HARYANA,0,2010
7-12 Years,0,Kidnapping,Girls,HIMACHAL PRADESH,0,2001
7-12 Years,0,Kidnapping,Girls,HIMACHAL PRADESH,0,2002
7-12 Years,0,Kidnapping,Girls,HIMACHAL PRADESH,0,2003
7-12 Years,0,Kidnapping,Girls,HIMACHAL PRADESH,0,2004
7-12 Years,0,Kidnapping,Girls,HIMACHAL PRADESH,0,2005
7-12 Years,0,Kidnapping,Girls,HIMACHAL PRADESH,0,2006
7-12 Years,0,Kidnapping,Girls,HIMACHAL PRADESH,0,2007
7-12 Years,0,Kidnapping,Girls,HIMACHAL PRADESH,0,2008
7-12 Years,0,Kidnapping,Girls,HIMACHAL PRADESH,0,2009
7-12 Years,0,Kidnapping,Girls,HIMACHAL PRADESH,0,2010
7-12 Years,0,Kidnapping,Girls,JAMMU & KASHMIR,0,2001
7-12 Years,0,Kidnapping,Girls,JAMMU & KASHMIR,0,2002
7-12 Years,0,Kidnapping,Girls,JAMMU & KASHMIR,0,2003
7-12 Years,0,Kidnapping,Girls,JAMMU & KASHMIR,0,2004
7-12 Years,0,Kidnapping,Girls,JAMMU & KASHMIR,0,2005
7-12 Years,0,Kidnapping,Girls,JAMMU & KASHMIR,0,2006
7-12 Years,0,Kidnapping,Girls,JAMMU & KASHMIR,0,2007
7-12 Years,0,Kidnapping,Girls,JAMMU & KASHMIR,0,2008
7-12 Years,0,Kidnapping,Girls,JAMMU & KASHMIR,0,2009
7-12 Years,0,Kidnapping,Girls,JAMMU & KASHMIR,0,2010
7-12 Years,0,Kidnapping,Girls,JHARKHAND,0,2001
7-12 Years,0,Kidnapping,Girls,JHARKHAND,0,2002
7-12 Years,0,Kidnapping,Girls,JHARKHAND,0,2003
7-12 Years,0,Kidnapping,Girls,JHARKHAND,0,2004
7-12 Years,0,Kidnapping,Girls,JHARKHAND,0,2005
7-12 Years,0,Kidnapping,Girls,JHARKHAND,0,2006
7-12 Years,0,Kidnapping,Girls,JHARKHAND,0,2007
7-12 Years,0,Kidnapping,Girls,JHARKHAND,0,2008
7-12 Years,0,Kidnapping,Girls,JHARKHAND,0,2009
7-12 Years,0,Kidnapping,Girls,JHARKHAND,0,2010
7-12 Years,0,Kidnapping,Girls,KARNATAKA,0,2001
7-12 Years,0,Kidnapping,Girls,KARNATAKA,0,2002
7-12 Years,0,Kidnapping,Girls,KARNATAKA,0,2003
7-12 Years,0,Kidnapping,Girls,KARNATAKA,0,2004
7-12 Years,0,Kidnapping,Girls,KARNATAKA,0,2005
7-12 Years,0,Kidnapping,Girls,KARNATAKA,0,2006
7-12 Years,0,Kidnapping,Girls,KARNATAKA,0,2007
7-12 Years,0,Kidnapping,Girls,KARNATAKA,0,2008
7-12 Years,0,Kidnapping,Girls,KARNATAKA,0,2009
7-12 Years,0,Kidnapping,Girls,KERALA,0,2001
7-12 Years,0,Kidnapping,Girls,KERALA,0,2002
7-12 Years,0,Kidnapping,Girls,KERALA,0,2003
7-12 Years,0,Kidnapping,Girls,KERALA,0,2004
7-12 Years,0,Kidnapping,Girls,KERALA,0,2005
7-12 Years,0,Kidnapping,Girls,KERALA,0,2006
7-12 Years,0,Kidnapping,Girls,KERALA,0,2007
7-12 Years,0,Kidnapping,Girls,KERALA,0,2008
7-12 Years,0,Kidnapping,Girls,KERALA,0,2009
7-12 Years,0,Kidnapping,Girls,KERALA,0,2010
7-12 Years,0,Kidnapping,Girls,LAKSHADWEEP,0,2001
7-12 Years,0,Kidnapping,Girls,LAKSHADWEEP,0,2002
7-12 Years,0,Kidnapping,Girls,LAKSHADWEEP,0,2003
7-12 Years,0,Kidnapping,Girls,LAKSHADWEEP,0,2004
7-12 Years,0,Kidnapping,Girls,LAKSHADWEEP,0,2005
7-12 Years,0,Kidnapping,Girls,LAKSHADWEEP,0,2006
7-12 Years,0,Kidnapping,Girls,LAKSHADWEEP,0,2007
7-12 Years,0,Kidnapping,Girls,LAKSHADWEEP,0,2008
7-12 Years,0,Kidnapping,Girls,LAKSHADWEEP,0,2009
7-12 Years,0,Kidnapping,Girls,LAKSHADWEEP,0,2010
7-12 Years,0,Kidnapping,Girls,MADHYA PRADESH,0,2001
7-12 Years,0,Kidnapping,Girls,MADHYA PRADESH,0,2002
7-12 Years,0,Kidnapping,Girls,MADHYA PRADESH,0,2003
7-12 Years,0,Kidnapping,Girls,MADHYA PRADESH,0,2004
7-12 Years,0,Kidnapping,Girls,MADHYA PRADESH,0,2005
7-12 Years,0,Kidnapping,Girls,MADHYA PRADESH,0,2006
7-12 Years,0,Kidnapping,Girls,MADHYA PRADESH,0,2007
7-12 Years,0,Kidnapping,Girls,MADHYA PRADESH,0,2008
7-12 Years,0,Kidnapping,Girls,MADHYA PRADESH,0,2009
7-12 Years,0,Kidnapping,Girls,MADHYA PRADESH,0,2010
7-12 Years,0,Kidnapping,Girls,MAHARASHTRA,0,2001
7-12 Years,0,Kidnapping,Girls,MAHARASHTRA,0,2002
7-12 Years,0,Kidnapping,Girls,MAHARASHTRA,0,2003
7-12 Years,0,Kidnapping,Girls,MAHARASHTRA,0,2004
7-12 Years,0,Kidnapping,Girls,MAHARASHTRA,0,2005
7-12 Years,0,Kidnapping,Girls,MAHARASHTRA,0,2006
7-12 Years,0,Kidnapping,Girls,MAHARASHTRA,0,2007
7-12 Years,0,Kidnapping,Girls,MAHARASHTRA,0,2008
7-12 Years,0,Kidnapping,Girls,MAHARASHTRA,0,2009
7-12 Years,0,Kidnapping,Girls,MAHARASHTRA,0,2010
7-12 Years,0,Kidnapping,Girls,MANIPUR,0,2001
7-12 Years,0,Kidnapping,Girls,MANIPUR,0,2002
7-12 Years,0,Kidnapping,Girls,MANIPUR,0,2003
7-12 Years,0,Kidnapping,Girls,MANIPUR,0,2004
7-12 Years,0,Kidnapping,Girls,MANIPUR,0,2005
7-12 Years,0,Kidnapping,Girls,MANIPUR,0,2006
7-12 Years,0,Kidnapping,Girls,MANIPUR,0,2007
7-12 Years,0,Kidnapping,Girls,MANIPUR,0,2008
7-12 Years,0,Kidnapping,Girls,MANIPUR,0,2009
7-12 Years,0,Kidnapping,Girls,MANIPUR,0,2010
7-12 Years,0,Kidnapping,Girls,MEGHALAYA,0,2001
7-12 Years,0,Kidnapping,Girls,MEGHALAYA,0,2002
7-12 Years,0,Kidnapping,Girls,MEGHALAYA,0,2003
7-12 Years,0,Kidnapping,Girls,MEGHALAYA,0,2004
7-12 Years,0,Kidnapping,Girls,MEGHALAYA,0,2005
7-12 Years,0,Kidnapping,Girls,MEGHALAYA,0,2006
7-12 Years,0,Kidnapping,Girls,MEGHALAYA,0,2007
7-12 Years,0,Kidnapping,Girls,MEGHALAYA,0,2008
7-12 Years,0,Kidnapping,Girls,MEGHALAYA,0,2009
